id,earnings,occ,ability,age,region,female,education,exp,year
9768,3122,19,50,46,2,0,7,38,2007
9769,3134.5,27,29,34,2,0,4,25,2007
9770,3323,31,41,41,2,0,4,34,2007
9771,2195,9,26,38,4,0,2,1,2007
9772,,5,57,31,2,1,6,20,2007
9773,4656,33,97,42,2,0,10,28,2007
9774,4028.95,18,63,48,1,1,11,36,2007
9775,2310,9,34,40,4,0,5,34,2007
9776,4387.25,42,70,34,3,0,10,21,2007
9777,3857.25,36,65,30,1,0,8,15,2007
9778,6017.75,52,99,36,1,0,13,21,2007
9779,4394,38,49,48,4,0,5,40,2007
9780,3147,21,58,33,4,0,5,24,2007
9781,5668.5,50,88,30,4,0,9,1,2007
9782,5807.4502,49,89,45,3,1,11,1,2007
9783,4120.4502,43,29,44,3,1,3,35,2007
9784,3770.7,29,21,48,4,1,3,43,2007
9785,3617,3,78,41,4,0,13,24,2007
9786,4083.2,46,28,39,2,1,3,34,2007
9787,2399.25,14,25,33,3,0,3,27,2007
9788,2437,14,26,47,4,0,2,38,2007
9789,2869.75,18,21,49,1,0,2,44,2007
9790,4139.5,33,76,32,2,0,11,17,2007
9791,5143.9502,50,58,32,3,1,7,20,2007
9792,5397.4502,42,94,41,1,1,11,27,2007
9793,3035.25,19,48,35,1,0,7,1,2007
9794,3771.25,33,35,47,3,0,4,37,2007
9795,4433,32,57,46,2,0,9,30,2007
9796,3311,22,56,46,2,0,6,36,2007
9797,2914.7,21,45,31,4,1,7,19,2007
9798,3022.5,10,51,37,2,0,7,1,2007
9799,3824.25,27,57,48,1,0,5,37,2007
9800,2686.25,6,51,42,3,0,6,35,2007
9801,4931.25,33,81,41,1,0,12,23,2007
9802,4993.4502,34,88,30,3,1,13,11,2007
9803,2883.7,4,89,30,4,1,14,11,2007
9804,4758.4502,39,55,32,3,1,7,23,2007
9805,3122.75,10,82,38,1,0,10,22,2007
9806,3468.45,24,25,30,1,1,4,25,2007
9807,4632.4502,27,92,42,3,1,15,23,2007
9808,4088.2002,42,49,37,4,1,6,24,2007
9809,4147.2002,43,34,42,4,1,5,30,2007
9810,3070.2,6,78,30,2,1,13,12,2007
9811,4882.4502,43,90,33,1,1,13,15,2007
9812,3925.5,26,78,30,4,0,10,15,2007
9813,4341.75,31,90,46,1,0,13,32,2007
9814,4928,49,66,37,2,0,9,22,2007
9815,2254.5,1,26,42,4,0,4,35,2007
9816,2518.95,9,24,44,3,1,3,40,2007
9817,5091.25,48,99,35,3,0,10,21,2007
9818,4328.9502,33,80,40,3,1,11,24,2007
9819,2307.5,6,30,30,4,0,4,22,2007
9820,2447.95,3,81,44,1,1,9,34,2007
9821,4935.5,49,36,32,4,0,5,25,2007
9822,4541.4502,25,87,31,3,1,14,11,2007
9823,4805.75,38,53,41,3,0,6,28,2007
9824,3884.75,27,46,39,3,0,5,32,2007
9825,4669.5,38,68,44,2,0,9,1,2007
9826,5160.7002,45,83,47,4,1,8,37,2007
9827,,32,32,42,2,0,3,37,2007
9828,3092.5,16,48,46,4,0,8,35,2007
9829,2427,13,47,35,2,0,4,30,2007
9830,3148.75,32,27,42,3,0,3,36,2007
9831,2701.45,16,27,35,1,1,2,29,2007
9832,,23,36,49,1,1,3,1,2007
9833,4963.2002,46,86,45,2,1,13,30,2007
9834,3167.75,16,38,34,1,0,6,22,2007
9835,4194.25,36,24,42,3,0,4,33,2007
9836,3147.25,22,39,40,3,0,6,31,2007
9837,4553.75,35,72,30,3,0,11,18,2007
9838,4906.75,46,51,37,1,0,5,26,2007
9839,2505.75,16,28,43,3,0,4,36,2007
9840,4409.5,32,69,41,4,0,11,23,2007
9841,4658.5,33,53,41,4,0,7,1,2007
9842,4122.5,30,79,31,2,0,11,19,2007
9843,,18,99,47,2,0,11,35,2007
9844,4403.7002,30,55,35,2,1,9,21,2007
9845,1671.25,5,22,36,1,0,3,29,2007
9846,4757.2002,23,90,49,2,1,14,32,2007
9847,4176.9502,23,86,48,3,1,8,38,2007
9848,4351.2002,34,76,35,4,1,8,22,2007
9849,2889.45,16,58,35,3,1,6,26,2007
9850,2090.5,6,27,39,4,0,3,35,2007
9851,3754.95,6,88,44,3,1,9,30,2007
9852,4547.2002,31,93,36,2,1,10,20,2007
9853,3462.5,25,61,46,2,0,9,1,2007
9854,5558.2002,46,90,45,4,1,15,26,2007
9855,3904.5,26,64,40,4,0,10,1,2007
9856,4646.25,32,71,45,3,0,11,33,2007
9857,3321.45,9,97,44,1,1,10,27,2007
9858,,22,88,43,2,1,11,27,2007
9859,4717.5,45,75,34,4,0,7,23,2007
9860,,5,79,33,4,1,8,22,2007
9861,3337.5,18,52,47,4,0,5,39,2007
9862,3954.75,21,67,38,3,0,7,28,2007
9863,4277.7002,22,82,47,2,1,12,29,2007
9864,3494.7,14,94,40,2,1,16,23,2007
9865,4240,23,77,37,2,0,13,1,2007
9866,3456.7,17,89,31,4,1,12,17,2007
9867,5454,43,78,44,2,0,11,28,2007
9868,4098.2002,31,56,36,4,1,9,1,2007
9869,4461.2002,34,77,41,2,1,8,32,2007
9870,4969.2002,36,84,48,4,1,14,28,2007
9871,2716.95,12,34,39,1,1,4,32,2007
9872,3738.5,30,33,35,4,0,4,25,2007
9873,3888,35,59,30,2,0,9,14,2007
9874,4907.5,34,94,40,4,0,11,23,2007
9875,3735.5,33,41,39,4,0,6,31,2007
9876,4375.75,24,87,37,3,0,10,20,2007
9877,3087,12,66,47,4,0,11,32,2007
9878,3276.2,13,46,38,2,1,6,28,2007
9879,3206.75,21,68,44,1,0,11,30,2007
9880,3030,15,30,41,2,0,5,34,2007
9881,3334.45,9,64,38,1,1,10,25,2007
9882,,17,64,31,3,1,9,17,2007
9883,2913.45,11,50,33,1,1,6,22,2007
9884,3166.45,13,72,48,3,1,10,1,2007
9885,3806.5,7,98,35,2,0,17,17,2007
9886,3650.5,24,27,42,4,0,4,1,2007
9887,4009.95,36,37,36,3,1,4,28,2007
9888,3620.25,9,72,43,1,0,11,27,2007
9889,4036,41,58,31,2,0,7,20,2007
9890,2993.75,18,21,30,3,0,2,26,2007
9891,4788.25,36,84,48,1,0,11,35,2007
9892,2582.7,12,39,33,2,1,5,21,2007
9893,3067,16,41,37,2,0,6,24,2007
9894,3589.7,23,50,49,4,1,6,37,2007
9895,3432.2,30,29,41,4,1,3,36,2007
9896,3659.95,9,86,45,1,1,12,1,2007
9897,3090.45,19,53,37,3,1,7,25,2007
9898,2438.7,9,21,47,4,1,3,43,2007
9899,4234.9502,30,54,41,3,1,6,34,2007
9900,6043,52,88,47,4,0,14,30,2007
9901,3525.95,20,55,45,1,1,7,32,2007
9902,3725.25,28,52,47,3,0,6,39,2007
9903,3247.95,31,24,44,1,1,3,36,2007
9904,,7,33,44,4,0,4,36,2007
9905,3149.25,18,68,46,1,0,8,31,2007
9906,3345.5,26,31,48,4,0,3,41,2007
9907,2914.75,30,33,32,3,0,3,28,2007
9908,3029.45,2,66,32,3,1,11,15,2007
9909,2266.25,7,25,49,1,0,2,45,2007
9910,4962.75,48,40,31,1,0,6,20,2007
9911,3393.45,15,38,47,3,1,5,35,2007
9912,3092.7,2,75,36,2,1,7,27,2007
9913,3965.5,26,59,35,2,0,10,19,2007
9914,4055.95,17,70,43,3,1,12,26,2007
9915,4635.75,38,51,47,1,0,8,34,2007
9916,2659.95,10,29,33,1,1,4,26,2007
9917,3125.2,12,68,36,2,1,9,22,2007
9918,3496.5,22,96,33,2,0,13,13,2007
9919,2907.75,20,27,43,1,0,4,32,2007
9920,5288.4502,38,91,44,1,1,10,31,2007
9921,2251.5,7,36,30,4,0,5,23,2007
9922,2404.25,5,54,45,1,0,6,37,2007
9923,4169,32,79,43,2,0,10,1,2007
9924,3672.25,6,93,48,1,0,15,31,2007
9925,5334.25,41,74,43,3,0,11,26,2007
9926,5242.9502,44,81,41,1,1,10,28,2007
9927,3395.2,26,72,33,2,1,10,19,2007
9928,3363.75,12,62,43,1,0,6,36,2007
9929,2795.45,25,30,49,3,1,5,43,2007
9930,2785.95,5,96,49,3,1,10,38,2007
9931,2999.7,21,47,30,2,1,5,23,2007
9932,4474.4502,44,52,47,1,1,7,35,2007
9933,4376,43,82,37,2,0,8,1,2007
9934,4093.4502,22,88,32,1,1,10,17,2007
9935,5143.5,45,83,35,2,0,10,23,2007
9936,3970.7,15,80,47,2,1,9,33,2007
9937,5042.25,37,74,38,3,0,11,25,2007
9938,2898.5,12,66,45,4,0,7,32,2007
9939,2310.45,3,31,44,3,1,3,39,2007
9940,3437.5,4,94,41,4,0,13,27,2007
9941,3692.25,21,95,46,3,0,10,31,2007
9942,3147.7,14,52,39,2,1,7,25,2007
9943,5093,39,86,41,2,0,12,22,2007
9944,4793.4502,31,99,49,1,1,10,35,2007
9945,3811.25,34,52,34,1,0,8,21,2007
9946,5321.5,46,51,42,2,0,8,27,2007
9947,3940.5,22,87,33,2,0,10,17,2007
9948,2384.25,7,29,34,1,0,3,27,2007
9949,,36,68,45,3,0,12,31,2007
9950,2537.75,4,67,48,3,0,8,38,2007
9951,3960.75,38,72,34,1,0,7,22,2007
9952,4370.25,47,42,34,1,0,4,1,2007
9953,4462,32,61,33,4,0,6,22,2007
9954,4135.7002,22,83,31,2,1,12,15,2007
9955,2911.75,17,35,30,3,0,3,22,2007
9956,4036,33,70,46,2,0,10,34,2007
9957,2259.75,16,24,36,1,0,3,26,2007
9958,3653.2,31,61,33,4,1,6,22,2007
9959,3709.7,25,66,38,2,1,6,31,2007
9960,3461.95,11,91,42,1,1,13,28,2007
9961,2243.45,5,45,42,3,1,5,35,2007
9962,3989.5,21,56,37,4,0,8,23,2007
9963,4279,40,72,35,2,0,7,24,2007
9964,2350.45,5,56,40,1,1,7,31,2007
9965,,3,73,47,4,0,9,1,2007
9966,,46,65,31,1,1,6,24,2007
9967,,30,56,48,1,1,6,38,2007
9968,4265.25,34,61,46,1,0,9,33,2007
9969,4129.25,22,83,47,1,0,11,1,2007
9970,1877.2,6,41,41,4,1,4,32,2007
9971,2622.2,2,48,49,2,1,6,42,2007
9972,3113.75,19,71,31,3,0,10,18,2007
9973,3479.2,10,67,49,4,1,9,38,2007
9974,3122.7,21,55,36,2,1,6,25,2007
9975,3214.45,12,56,49,1,1,9,35,2007
9976,4046.7,47,32,36,4,1,4,25,2007
9977,4690,36,90,46,2,0,10,32,2007
9978,2129.75,10,25,39,1,0,4,34,2007
9979,2662.95,2,75,38,1,1,10,22,2007
9980,3078.45,4,82,49,1,1,12,35,2007
9981,5002.9502,34,88,41,1,1,14,20,2007
9982,3907.95,39,29,43,3,1,3,34,2007
9983,3648.75,24,55,34,1,0,9,22,2007
9984,3279,26,23,39,2,0,4,35,2007
9985,4074.45,35,54,45,1,1,7,37,2007
9986,4552.25,16,89,47,3,0,15,27,2007
9987,2992,13,25,41,4,0,4,34,2007
9988,2951.7,19,40,35,4,1,6,27,2007
9989,3591.25,29,65,40,1,0,8,29,2007
9990,5894.5,50,98,46,4,0,9,35,2007
9991,2469.25,4,47,42,1,0,6,31,2007
9992,3490,25,24,33,2,0,4,28,2007
9993,,38,51,40,4,1,7,32,2007
9994,4213.9502,35,84,34,3,1,9,24,2007
9995,2638.7,16,37,38,2,1,4,29,2007
9996,4294.9502,37,76,36,3,1,8,24,2007
9997,2941.45,12,70,46,1,1,7,35,2007
9998,3580.95,13,82,42,3,1,8,30,2007
9999,4012.75,27,77,34,1,0,8,20,2007
10000,2859.7,12,31,30,2,1,4,25,2007
1,0,1,30,39,1,0,4,32,2008
2,692.25,3,71,34,1,0,8,1,2008
3,2249.95,18,83,47,1,1,11,32,2008
4,1587.5,21,50,45,2,0,7,37,2008
5,,25,92,41,1,1,11,28,2008
6,2269,34,62,46,4,0,8,1,2008
7,1921.75,26,20,30,1,0,2,26,2008
8,2965.9502,22,99,43,3,1,15,23,2008
9,1774.7,12,38,45,4,1,5,35,2008
10,1763,22,52,46,2,0,5,38,2008
11,1751,28,33,35,4,0,5,27,2008
12,735.5,8,38,42,4,0,6,33,2008
13,3553.7002,31,90,41,4,1,13,21,2008
14,3145.25,42,81,33,3,0,11,16,2008
15,2045.25,30,34,37,1,0,5,25,2008
16,2618.7002,34,63,41,4,1,11,23,2008
17,1398.5,7,69,40,4,0,11,1,2008
18,1798.7,14,72,32,4,1,7,1,2008
19,1829,17,72,47,2,0,9,32,2008
20,1055.5,13,56,38,2,0,9,27,2008
21,2227.5,27,36,42,2,0,4,37,2008
22,0,2,24,33,1,0,3,26,2008
23,1625.2,6,60,39,2,1,8,1,2008
24,2577.75,42,71,41,3,0,7,32,2008
25,2711.7002,38,71,40,2,1,8,29,2008
26,2370.95,31,57,38,1,1,9,28,2008
27,1006.45,9,66,49,3,1,7,39,2008
28,,48,22,47,4,0,3,37,2008
29,1309.45,18,31,36,3,1,4,27,2008
30,2480,44,24,39,2,0,4,30,2008
31,2089.75,29,79,32,1,0,9,1,2008
32,1798.75,8,62,33,1,0,10,20,2008
33,3951.5,43,86,48,4,0,8,39,2008
34,2245.45,21,96,43,1,1,14,27,2008
35,2515.2002,27,74,45,4,1,7,34,2008
36,,19,31,38,1,1,4,28,2008
37,2222.95,37,51,47,3,1,6,1,2008
38,1107.75,12,65,45,1,0,9,30,2008
39,2742.25,49,42,36,3,0,4,1,2008
40,1376.2,10,74,48,2,1,8,38,2008
41,2275.9502,42,59,34,3,1,9,18,2008
42,973.94995,8,33,43,1,1,5,36,2008
43,2998.25,24,92,39,1,0,9,23,2008
44,978.25,18,72,33,3,0,9,23,2008
45,1706.95,15,94,39,3,1,16,20,2008
46,1446.45,12,42,44,1,1,5,35,2008
47,3506.25,36,97,44,3,0,14,25,2008
48,2376.5,45,29,42,4,0,5,33,2008
49,1922.45,10,71,44,1,1,11,1,2008
50,3302,43,67,30,4,0,11,14,2008
51,2839.5,22,91,30,4,0,10,19,2008
52,3181,46,23,34,4,0,3,30,2008
53,2417.75,32,63,30,3,0,10,16,2008
54,3206.9502,37,80,35,3,1,10,22,2008
55,2509.2002,47,48,42,4,1,6,34,2008
56,2567.75,28,72,41,1,0,9,30,2008
57,2328.75,34,63,33,1,0,6,26,2008
58,,47,91,37,1,0,13,18,2008
59,2516.7002,31,98,34,2,1,14,15,2008
60,1971.5,16,96,44,2,0,16,27,2008
61,2872.4502,48,65,47,3,1,7,37,2008
62,1804.45,21,54,38,3,1,7,29,2008
63,3093.75,32,82,44,1,0,9,34,2008
64,784,8,28,45,4,0,3,38,2008
65,1077.95,2,87,42,1,1,9,32,2008
66,3438,49,69,33,2,0,9,20,2008
67,1152.2,5,64,36,4,1,7,22,2008
68,3440.9502,35,84,34,1,1,8,22,2008
69,2545.7002,31,73,38,4,1,11,23,2008
70,3730.5,33,94,48,2,0,10,33,2008
71,1996.95,13,65,46,3,1,9,32,2008
72,986.5,7,68,33,4,0,7,23,2008
73,1312.95,34,21,32,1,1,2,1,2008
74,3493.75,36,96,35,1,0,15,15,2008
75,2077.45,35,46,42,3,1,6,29,2008
76,2961.2002,42,42,44,2,1,5,38,2008
77,1440.2,18,42,43,4,1,6,32,2008
78,2213.45,11,81,49,1,1,13,33,2008
79,2540.9502,8,93,41,1,1,15,22,2008
80,1654.2,29,38,49,4,1,5,38,2008
81,,14,86,45,2,1,12,26,2008
82,3678.7002,48,94,35,4,1,11,19,2008
83,3793.9502,46,96,39,1,1,16,20,2008
84,2323.2002,48,35,47,4,1,5,36,2008
85,1197.45,4,83,45,1,1,11,31,2008
86,2160.2,27,54,39,4,1,6,32,2008
87,,33,73,33,1,0,7,1,2008
88,2096,14,61,42,4,0,7,30,2008
89,2330.5,25,76,46,4,0,11,30,2008
90,2334.2002,26,65,34,2,1,11,16,2008
91,2360.45,18,67,49,1,1,10,35,2008
92,2494.25,35,82,38,1,0,9,27,2008
93,2331,40,60,44,4,0,6,34,2008
94,1212.7,13,43,47,2,1,5,35,2008
95,2932.75,39,57,42,1,0,9,30,2008
96,3222.5,43,97,36,2,0,15,15,2008
97,1183.7,2,68,40,2,1,7,29,2008
98,904.69995,3,44,33,4,1,7,21,2008
99,,38,96,30,2,0,11,18,2008
100,2148.45,27,52,34,3,1,5,25,2008
101,3886.4502,37,96,49,1,1,15,29,2008
102,801.19995,9,37,44,2,1,5,39,2008
103,2014.95,24,78,39,1,1,12,20,2008
104,703.25,20,23,35,1,0,3,25,2008
105,1431.95,16,42,35,3,1,6,28,2008
106,2073.45,18,84,33,1,1,9,19,2008
107,2278.5,44,30,31,4,0,3,25,2008
108,3649.7002,41,70,43,4,1,11,27,2008
109,2592.75,44,29,46,1,0,4,36,2008
110,2015,40,20,34,2,0,2,30,2008
111,1943.95,33,28,48,1,1,3,42,2008
112,2724.4502,30,70,44,1,1,11,29,2008
113,900,9,49,47,2,0,7,34,2008
114,3203.75,29,82,45,1,0,11,32,2008
115,3168.75,47,72,35,3,0,7,26,2008
116,1507.95,20,25,44,1,1,4,38,2008
117,3729.2002,51,69,47,2,1,10,34,2008
118,1434.75,18,50,30,3,0,7,20,2008
119,2109.95,27,61,34,3,1,8,1,2008
120,1541.75,15,89,35,3,0,14,20,2008
121,2354,14,89,38,4,0,12,22,2008
122,2944.25,29,99,43,1,0,14,25,2008
123,,37,66,49,4,1,9,39,2008
124,1553,8,86,37,4,0,13,18,2008
125,956.75,15,65,48,3,0,8,36,2008
126,837.75,17,37,46,3,0,4,40,2008
127,,25,79,39,3,0,12,25,2008
128,1807.7,9,70,49,2,1,7,35,2008
129,,46,95,47,4,0,10,32,2008
130,2595.5,28,50,39,2,0,5,33,2008
131,741.25,8,46,32,3,0,6,21,2008
132,2140.25,10,80,38,1,0,14,23,2008
133,1311.2,14,37,49,2,1,5,38,2008
134,1557.2,23,34,35,4,1,4,28,2008
135,1833.25,25,60,31,3,0,7,23,2008
136,4324.5,47,97,33,4,0,13,13,2008
137,2198.25,33,78,48,1,0,12,33,2008
138,1127.95,3,44,34,1,1,6,22,2008
139,877.69995,7,43,43,2,1,5,31,2008
140,3442.25,45,85,34,3,0,14,13,2008
141,2622.5,26,60,34,4,0,7,25,2008
142,3763.2002,31,95,49,2,1,12,30,2008
143,3665,45,91,40,4,0,15,1,2008
144,1914.7,22,60,36,4,1,7,27,2008
145,2302.5,30,68,46,4,0,10,35,2008
146,215,8,26,46,4,0,3,42,2008
147,3530.75,43,54,48,1,0,9,36,2008
148,1841.5,6,94,48,4,0,12,33,2008
149,2985.7002,39,81,41,2,1,8,31,2008
150,3486.75,48,89,49,1,0,9,34,2008
151,2920.4502,39,60,32,3,1,7,19,2008
152,3198,47,22,32,2,0,2,28,2008
153,1784.25,6,94,36,1,0,14,19,2008
154,1996.25,8,89,49,3,0,15,31,2008
155,589.5,3,40,42,2,0,4,35,2008
156,3344.9502,49,41,31,3,1,6,20,2008
157,1618.95,16,45,49,1,1,4,45,2008
158,2873.5,31,84,31,4,0,14,15,2008
159,2685.25,21,94,46,3,0,13,29,2008
160,1911.45,45,21,32,1,1,2,23,2008
161,2799.7002,50,49,48,4,1,8,1,2008
162,827.94995,9,33,47,1,1,3,38,2008
163,3173.5,48,63,42,4,0,10,29,2008
164,2353.7002,42,56,39,4,1,8,27,2008
165,2715.7002,38,44,37,2,1,7,25,2008
166,1784,19,80,32,2,0,9,22,2008
167,2842.9502,37,54,48,3,1,7,36,2008
168,2695.5,36,62,40,2,0,6,1,2008
169,1964.7,18,96,41,2,1,13,25,2008
170,3255.4502,44,29,40,3,1,3,33,2008
171,1190.75,21,34,46,3,0,4,38,2008
172,1326.5,29,37,43,2,0,5,33,2008
173,3669.4502,49,78,40,3,1,12,23,2008
174,2983.25,40,72,48,3,0,9,1,2008
175,1512.45,13,40,41,1,1,4,36,2008
176,2255.75,28,38,46,3,0,4,38,2008
177,2916,42,58,39,4,0,10,22,2008
178,2585.2002,20,99,35,2,1,12,22,2008
179,310.5,15,22,46,4,0,2,41,2008
180,,9,88,41,1,0,11,25,2008
181,2216.75,37,31,37,1,0,3,32,2008
182,2154.95,33,22,45,3,1,3,38,2008
183,969,9,38,47,4,0,4,1,2008
184,2189.25,36,61,32,1,0,9,17,2008
185,2926.25,25,91,43,1,0,15,25,2008
186,2060.7,30,73,35,2,1,7,23,2008
187,4070.9502,48,77,32,3,1,9,20,2008
188,1886.45,22,48,33,1,1,5,1,2008
189,1476.45,28,25,42,3,1,3,35,2008
190,2465.2002,35,45,39,2,1,6,30,2008
191,3536.9502,34,83,39,1,1,8,1,2008
192,3475.7002,51,85,42,4,1,9,29,2008
193,3534.4502,33,89,44,3,1,12,1,2008
194,3639.4502,31,97,43,1,1,16,21,2008
195,3377.5,44,86,42,4,0,12,29,2008
196,1670,13,58,30,4,0,7,22,2008
197,1188.75,13,65,48,1,0,7,36,2008
198,,10,26,34,4,1,2,26,2008
199,2212.5,33,52,31,4,0,7,19,2008
200,1770.75,22,77,41,1,0,8,28,2008
201,1788.7,5,87,49,4,1,14,31,2008
202,,48,99,43,3,1,11,1,2008
203,1017.95,3,71,43,1,1,12,30,2008
204,3230,24,81,41,4,0,11,1,2008
205,3232.7002,31,85,47,4,1,12,29,2008
206,1411,6,44,39,2,0,5,1,2008
207,2053.2,17,73,43,2,1,9,28,2008
208,1049.45,3,55,35,1,1,8,26,2008
209,2129.75,15,72,38,3,0,11,24,2008
210,514.19995,5,42,35,4,1,4,26,2008
211,1828.25,31,24,38,1,0,3,31,2008
212,1506.75,31,33,32,3,0,5,20,2008
213,2810.2002,41,43,37,2,1,6,30,2008
214,2150,37,53,32,2,0,8,20,2008
215,1661.5,34,32,35,4,0,3,31,2008
216,,20,51,49,4,1,6,39,2008
217,2443,36,39,43,4,0,4,38,2008
218,446.44995,1,33,49,1,1,5,39,2008
219,1625.2,16,30,47,4,1,3,42,2008
220,1385.5,15,74,45,2,0,8,35,2008
221,2547.7002,26,98,40,4,1,13,23,2008
222,1427.95,10,90,35,3,1,9,22,2008
223,1828.7,37,22,40,4,1,2,1,2008
224,3479.9502,46,64,30,1,1,7,22,2008
225,540,12,25,31,4,0,2,24,2008
226,1252.45,16,51,43,1,1,7,35,2008
227,1277.5,9,82,46,2,0,12,31,2008
228,2768.5,37,70,36,2,0,7,1,2008
229,3045.75,44,76,33,1,0,11,18,2008
230,1769.2,26,77,37,2,1,11,24,2008
231,2909.7002,50,40,46,2,1,5,40,2008
232,3369.7002,45,60,43,2,1,9,33,2008
233,1957.25,16,96,48,3,0,14,33,2008
234,1765.45,21,48,39,3,1,7,29,2008
235,1675.2,15,51,37,4,1,5,30,2008
236,2346.7002,22,77,39,4,1,9,23,2008
237,,8,39,45,4,1,5,35,2008
238,3477.9502,51,66,41,1,1,6,30,2008
239,2288.5,23,41,35,4,0,7,21,2008
240,1240.75,5,56,40,1,0,8,30,2008
241,1233.2,6,72,31,2,1,12,12,2008
242,3101.4502,44,67,30,3,1,10,13,2008
243,889.75,7,34,49,3,0,5,38,2008
244,509.19995,8,36,34,2,1,4,28,2008
245,1849.25,9,76,49,3,0,9,37,2008
246,518.75,6,47,45,1,0,5,34,2008
247,1431,9,93,41,2,0,9,30,2008
248,2701.7002,20,87,31,2,1,8,19,2008
249,1876.5,43,24,48,2,0,4,43,2008
250,1768.5,14,63,39,4,0,9,27,2008
251,3585.25,40,88,39,1,0,10,23,2008
252,1166.2,7,67,43,2,1,9,32,2008
253,2115.75,15,88,39,1,0,11,26,2008
254,,23,64,46,1,1,6,36,2008
255,1900.95,21,40,31,3,1,4,20,2008
256,1362.95,17,34,43,3,1,3,36,2008
257,,7,94,47,4,1,11,30,2008
258,2842.5,45,46,30,2,0,6,19,2008
259,1368.5,21,22,43,2,0,3,38,2008
260,1668.25,12,54,41,1,0,5,31,2008
261,1253.25,2,70,32,1,0,8,19,2008
262,946.5,27,21,35,2,0,2,27,2008
263,2776.4502,41,70,46,1,1,10,1,2008
264,,25,31,31,4,1,4,22,2008
265,628.75,8,22,38,3,0,2,32,2008
266,1635.2,7,64,40,2,1,11,22,2008
267,2089.75,34,69,47,3,0,8,1,2008
268,1963.7,20,82,49,2,1,10,37,2008
269,2445.7,39,22,46,4,1,3,37,2008
270,3221.5,32,94,48,4,0,12,35,2008
271,1454.5,4,69,35,2,0,10,23,2008
272,2609,18,98,45,4,0,16,28,2008
273,2583.75,47,28,36,1,0,3,30,2008
274,1328.25,7,84,36,3,0,10,21,2008
275,1178.95,17,31,42,1,1,4,36,2008
276,2247,42,41,45,4,0,6,38,2008
277,,51,61,41,4,0,8,33,2008
278,3374.7002,32,79,47,2,1,8,35,2008
279,2984.4502,40,82,37,1,1,11,23,2008
280,1436.2,25,23,39,2,1,3,34,2008
281,1552.7,21,60,42,2,1,7,29,2008
282,1502.75,9,99,39,3,0,17,20,2008
283,1381.7,15,36,36,4,1,4,31,2008
284,2081.75,11,63,44,1,0,6,36,2008
285,1197.45,21,53,45,1,1,8,35,2008
286,2415.25,47,25,48,3,0,3,41,2008
287,1929.75,30,89,30,1,0,11,18,2008
288,,12,26,48,2,0,3,38,2008
289,4280.4502,51,77,46,1,1,13,29,2008
290,3666.5,49,72,38,4,0,12,23,2008
291,2983.75,26,99,41,3,0,14,20,2008
292,1906.7,19,92,37,4,1,11,21,2008
293,1850.2,25,78,32,2,1,13,16,2008
294,2237.45,28,61,30,1,1,10,15,2008
295,2460.4502,44,34,31,1,1,5,21,2008
296,3073.2002,49,79,35,2,1,8,20,2008
297,2301,36,54,32,4,0,8,18,2008
298,2435.2002,46,51,34,2,1,9,18,2008
299,997,9,86,48,4,0,9,38,2008
300,1626.5,26,48,38,2,0,6,27,2008
301,3165.7002,38,62,33,4,1,7,1,2008
302,1549.25,26,20,36,3,0,2,27,2008
303,3129.7002,35,50,36,4,1,7,25,2008
304,1474.5,9,78,31,4,0,12,1,2008
305,3028.75,37,89,44,1,0,15,22,2008
306,2333.4502,46,27,42,3,1,3,33,2008
307,2300,27,97,31,4,0,13,16,2008
308,231,7,56,35,2,0,8,22,2008
309,2662.7002,33,86,49,2,1,11,33,2008
310,1675,15,54,40,4,0,9,30,2008
311,1281.45,11,51,47,1,1,5,37,2008
312,1407.45,5,59,30,3,1,6,19,2008
313,505.75,3,60,48,1,0,9,34,2008
314,1323.75,3,87,36,3,0,9,26,2008
315,3926.25,47,90,48,3,0,14,31,2008
316,4310.7002,46,69,42,4,1,11,1,2008
317,1178.95,4,40,44,3,1,4,38,2008
318,1989.45,11,96,41,1,1,12,23,2008
319,607,11,31,46,2,0,3,36,2008
320,1082.25,27,30,47,1,0,3,37,2008
321,2388.25,30,53,40,3,0,8,31,2008
322,2060,31,51,49,2,0,7,38,2008
323,1772.7,13,60,48,4,1,8,40,2008
324,2292.2,5,86,49,4,1,13,32,2008
325,1319.2,15,43,43,2,1,6,30,2008
326,1603.75,21,21,36,3,0,3,29,2008
327,2363.95,23,66,41,3,1,6,34,2008
328,2811.25,38,33,43,1,0,5,1,2008
329,3027.9502,41,63,49,1,1,11,32,2008
330,2415,34,85,43,4,0,12,1,2008
331,4312.9502,48,82,47,1,1,11,30,2008
332,1714.75,23,62,35,3,0,10,20,2008
333,2932.9502,35,68,46,3,1,9,32,2008
334,2339.5,16,63,47,4,0,10,1,2008
335,3534.2002,45,73,47,2,1,11,30,2008
336,1147.25,15,78,33,1,0,8,23,2008
337,2356.5,35,28,45,2,0,4,35,2008
338,2617,15,99,47,4,0,14,32,2008
339,1515.2,7,75,30,4,1,9,1,2008
340,2064.75,32,40,37,3,0,4,1,2008
341,2847,49,30,39,2,0,5,1,2008
342,949.19995,25,20,33,2,1,2,28,2008
343,1343.5,19,41,48,2,0,6,37,2008
344,4141.7002,46,80,48,2,1,13,31,2008
345,3526.9502,46,88,39,1,1,14,18,2008
346,2662,25,97,33,4,0,12,16,2008
347,3923.5,49,74,47,2,0,13,27,2008
348,3751.25,45,90,35,3,0,9,21,2008
